gender_gt,income_gt,education_gt,gender_pred,income_pred,education_pred,MSE_Loss
1,0,1,0.0,0.0,0.0,0.025736732
1,1,0,0.0,0.0,0.0,0.042287752
0,1,1,0.0,0.0,0.0,0.015408202
0,0,1,0.0,0.0,0.0,0.06466701
0,1,1,0.0,0.0,0.0,0.049681045
1,0,1,0.0,0.0,0.0,0.011211748
1,1,1,0.0,0.0,0.0,0.058582038
1,1,1,0.0,0.0,0.0,0.09564896
0,0,1,0.0,0.0,0.0,0.06949066
1,0,1,0.0,0.0,0.0,0.0120433895
1,0,0,0.0,0.0,0.0,0.16769697
1,0,1,0.0,0.0,0.0,0.0026036764
0,1,1,0.0,0.0,0.0,0.028214078
0,1,0,0.0,0.0,0.0,0.084776714
0,0,0,0.0,0.0,0.0,0.032683317
0,1,1,0.0,0.0,0.0,0.0053631556
0,1,1,0.0,0.0,0.0,0.019442692
0,1,1,0.0,0.0,0.0,0.03554316
1,0,0,0.0,0.0,0.0,0.0085432045
0,0,1,0.0,0.0,0.0,0.084952705
0,0,1,0.0,0.0,0.0,0.09729654
1,0,1,0.0,0.0,0.0,0.065682836
0,1,1,0.0,0.0,0.0,0.04206157
0,1,1,0.0,0.0,0.0,0.007808434
1,1,1,0.0,0.0,0.0,0.016301267
1,0,1,0.0,0.0,0.0,0.13302203
1,1,1,0.0,0.0,0.0,0.034405958
0,1,0,0.0,0.0,0.0,0.015981078
0,1,1,0.0,0.0,0.0,0.03964508
0,1,0,0.0,0.0,0.0,0.047084063
0,0,1,0.0,0.0,0.0,0.056549527
0,0,1,0.0,0.0,0.0,0.024643432
0,1,0,0.0,0.0,0.0,0.033838455
0,1,1,0.0,0.0,0.0,0.0563685
1,0,1,0.0,0.0,0.0,0.01953714
0,1,1,0.0,0.0,0.0,0.024479993
1,1,1,0.0,0.0,0.0,0.0051504164
1,1,1,0.0,0.0,0.0,0.064430416
1,1,1,0.0,0.0,0.0,0.07705333
1,1,0,0.0,0.0,0.0,0.03454747
0,0,1,0.0,0.0,0.0,0.008015689
1,1,1,0.0,0.0,0.0,0.082090475
1,0,1,0.0,0.0,0.0,0.05596489
0,1,0,0.0,0.0,0.0,0.023420246
1,0,1,0.0,0.0,0.0,0.03306745
1,0,1,0.0,0.0,0.0,0.020426128
1,1,0,0.0,0.0,0.0,0.10348358
0,1,0,0.0,0.0,0.0,0.034442466
1,1,1,0.0,0.0,0.0,0.03305906
1,1,1,0.0,0.0,0.0,0.09574112
1,1,1,0.0,0.0,0.0,0.042408988
1,1,1,0.0,0.0,0.0,0.09993673
0,1,1,0.0,0.0,0.0,0.024134185
1,1,1,0.0,0.0,0.0,0.07775831
0,0,1,0.0,0.0,0.0,0.021548757
0,1,0,0.0,0.0,0.0,0.0342415
0,0,1,0.0,0.0,0.0,0.083914086
1,1,1,0.0,0.0,0.0,0.16175905
0,0,0,0.0,0.0,0.0,0.12611102
0,1,1,0.0,0.0,0.0,0.07171584
1,1,1,0.0,0.0,0.0,0.030286483
0,0,1,0.0,0.0,0.0,0.056184158
1,0,1,0.0,0.0,0.0,0.049878735
1,1,0,0.0,0.0,0.0,0.09278894
1,0,0,0.0,0.0,0.0,0.00018848917
1,1,1,0.0,0.0,0.0,0.024820913
0,0,1,0.0,0.0,0.0,0.12384594
1,0,1,0.0,0.0,0.0,0.006669323
1,0,1,0.0,0.0,0.0,0.0073811407
1,0,1,0.0,0.0,0.0,0.00020275197
0,0,0,0.0,0.0,0.0,0.07514738
0,1,1,0.0,0.0,0.0,0.044004668
0,0,1,0.0,0.0,0.0,0.055785194
1,1,1,0.0,0.0,0.0,0.00058527925
0,0,0,0.0,0.0,0.0,0.048956037
0,1,1,0.0,0.0,0.0,0.0887799
1,1,1,0.0,0.0,0.0,0.017997406
1,1,1,0.0,0.0,0.0,0.01811884
0,0,1,0.0,0.0,0.0,0.040654026
1,0,0,0.0,0.0,0.0,0.078319125
0,1,1,0.0,0.0,0.0,0.060779996
0,1,1,0.0,0.0,0.0,0.016240243
1,1,0,0.0,0.0,0.0,0.09674829
1,1,0,0.0,0.0,0.0,0.04390439
0,0,0,0.0,0.0,0.0,0.057140604
1,1,0,0.0,0.0,0.0,0.07282483
1,1,1,0.0,0.0,0.0,0.020124521
1,1,0,0.0,0.0,0.0,0.060941678
0,1,1,0.0,0.0,0.0,0.034794193
0,0,1,0.0,0.0,0.0,0.0139828585
1,0,1,0.0,0.0,0.0,0.0673394
1,1,1,0.0,0.0,0.0,0.003147317
0,0,1,0.0,0.0,0.0,0.19506906
1,0,0,0.0,0.0,0.0,0.00018695203
0,1,1,0.0,0.0,0.0,0.15296903
1,1,1,0.0,0.0,0.0,0.06775045
1,0,0,0.0,0.0,0.0,0.09691949
0,0,1,0.0,0.0,0.0,0.040793177
0,1,1,0.0,0.0,0.0,0.03615447
1,0,1,0.0,0.0,0.0,0.054355793
1,0,1,0.0,0.0,0.0,0.030417342
0,1,1,0.0,0.0,0.0,0.037534025
1,1,1,0.0,0.0,0.0,0.017868903
0,1,1,0.0,0.0,0.0,0.016887296
0,1,1,0.0,0.0,0.0,0.020673128
0,0,1,0.0,0.0,0.0,0.05635451
1,1,1,0.0,0.0,0.0,0.00019361671
1,1,0,0.0,0.0,0.0,0.039860696
1,1,1,0.0,0.0,0.0,0.0017011486
0,1,0,0.0,0.0,0.0,0.024647688
0,1,1,0.0,0.0,0.0,0.024200073
0,1,1,0.0,0.0,0.0,0.00066284934
0,1,1,0.0,0.0,0.0,0.15793945
1,1,1,0.0,0.0,0.0,0.031428732
0,0,0,0.0,0.0,0.0,0.024894807
0,1,1,0.0,0.0,0.0,0.02894358
1,0,0,0.0,0.0,0.0,0.019223202
0,0,1,0.0,0.0,0.0,0.0063603134
1,1,1,0.0,0.0,0.0,0.0012478961
0,0,0,0.0,0.0,0.0,0.002553979
0,0,1,0.0,0.0,0.0,0.044565674
0,1,1,0.0,0.0,0.0,0.03890653
0,1,1,0.0,0.0,0.0,0.032721497
1,1,1,0.0,0.0,0.0,0.031938564
1,1,1,0.0,0.0,0.0,0.024200218
1,1,1,0.0,0.0,0.0,0.04880658
1,0,0,0.0,0.0,0.0,0.108993724
0,0,0,0.0,0.0,0.0,0.04048521
0,0,1,0.0,0.0,0.0,0.038706556
0,1,0,0.0,0.0,0.0,0.03080399
1,0,1,0.0,0.0,0.0,0.23671408
1,1,1,0.0,0.0,0.0,0.038883206
1,0,1,0.0,0.0,0.0,0.028216457
0,1,1,0.0,0.0,0.0,0.026403634
0,1,0,0.0,0.0,0.0,0.18313427
1,0,1,0.0,0.0,0.0,0.062178236
1,1,0,0.0,0.0,0.0,0.023611007
1,1,1,0.0,0.0,0.0,0.11816518
1,0,0,0.0,0.0,0.0,0.15922482
1,1,1,0.0,0.0,0.0,0.0061353324
1,0,1,0.0,0.0,0.0,0.17254065
0,1,1,0.0,0.0,0.0,0.029989516
1,1,0,0.0,0.0,0.0,0.07137817
1,0,1,0.0,0.0,0.0,0.00028936207
1,1,1,0.0,0.0,0.0,0.013663942
1,1,1,0.0,0.0,0.0,0.0379473
1,0,0,0.0,0.0,0.0,0.053858537
1,1,1,0.0,0.0,0.0,0.075621516
0,1,1,0.0,0.0,0.0,0.055147447
0,0,0,0.0,0.0,0.0,0.061932184
1,1,1,0.0,0.0,0.0,0.18003668
1,0,1,0.0,0.0,0.0,0.077018455
0,0,1,0.0,0.0,0.0,0.07428158
0,0,1,0.0,0.0,0.0,0.028930068
1,0,0,0.0,0.0,0.0,0.10369402
1,0,0,0.0,0.0,0.0,0.042156845
1,1,1,0.0,0.0,0.0,0.033859935
1,1,0,0.0,0.0,0.0,0.03868803
0,1,1,0.0,0.0,0.0,0.053456686
0,1,1,0.0,0.0,0.0,0.032061886
1,0,1,0.0,0.0,0.0,0.0064975773
0,1,1,0.0,0.0,0.0,0.04696395
1,0,0,0.0,0.0,0.0,0.045144588
1,1,1,0.0,0.0,0.0,0.012410649
1,1,1,0.0,0.0,0.0,0.07841468
1,0,0,0.0,0.0,0.0,0.10317738
1,1,0,0.0,0.0,0.0,0.0048681973
1,1,1,0.0,0.0,0.0,0.06752166
1,0,1,0.0,0.0,0.0,0.11666826
1,1,1,0.0,0.0,0.0,0.04825642
1,0,0,0.0,0.0,0.0,0.092824146
1,0,1,0.0,0.0,0.0,0.010303604
0,1,1,0.0,0.0,0.0,0.03480575
1,1,0,0.0,0.0,0.0,0.04665122
1,1,1,0.0,0.0,0.0,0.060265508
0,0,0,0.0,0.0,0.0,0.12412978
1,0,1,0.0,0.0,0.0,0.011814623
1,0,1,0.0,0.0,0.0,0.0077431817
0,1,1,0.0,0.0,0.0,0.07427804
0,0,1,0.0,0.0,0.0,0.03123466
0,1,1,0.0,0.0,0.0,0.07171078
0,1,1,0.0,0.0,0.0,0.05699009
1,1,0,0.0,0.0,0.0,0.025221493
1,0,0,0.0,0.0,0.0,0.040780462
0,1,1,0.0,0.0,0.0,0.059881717
1,0,1,0.0,0.0,0.0,0.0064582084
1,0,0,0.0,0.0,0.0,0.08089359
1,1,1,0.0,0.0,0.0,0.008891621
0,1,1,0.0,0.0,0.0,0.021471657
0,0,1,0.0,0.0,0.0,0.02614432
1,1,1,0.0,0.0,0.0,0.008299385
1,1,0,0.0,0.0,0.0,0.03908807
0,1,1,0.0,0.0,0.0,0.09755325
1,1,0,0.0,0.0,0.0,0.00049233885
1,0,0,0.0,0.0,0.0,0.010696199
0,1,1,0.0,0.0,0.0,0.051873133
0,1,1,0.0,0.0,0.0,0.029073916
0,0,1,0.0,0.0,0.0,0.046431676
1,1,1,0.0,0.0,0.0,0.05361664
0,1,1,0.0,0.0,0.0,0.04192981
1,1,1,0.0,0.0,0.0,0.006060345
1,0,1,0.0,0.0,0.0,0.060267057
1,1,1,0.0,0.0,0.0,0.06603522
0,1,0,0.0,0.0,0.0,0.012650557
0,1,0,0.0,0.0,0.0,0.013951242
0,1,1,0.0,0.0,0.0,0.08442196
0,1,0,0.0,0.0,0.0,0.014563285
0,1,0,0.0,0.0,0.0,0.03542685
1,1,1,0.0,0.0,0.0,0.045894008
1,1,1,0.0,0.0,0.0,0.0659299
0,1,1,0.0,0.0,0.0,0.03176766
0,1,1,0.0,0.0,0.0,0.00470334
0,1,1,0.0,0.0,0.0,0.13454504
0,1,1,0.0,0.0,0.0,0.16626024
0,0,0,0.0,0.0,0.0,0.122931376
1,1,1,0.0,0.0,0.0,0.0046503525
0,1,0,0.0,0.0,0.0,0.07486985
0,1,1,0.0,0.0,0.0,0.044118553
0,1,1,0.0,0.0,0.0,0.13740265
0,1,1,0.0,0.0,0.0,0.14582689
1,1,1,0.0,0.0,0.0,0.03812581
1,1,1,0.0,0.0,0.0,0.0734426
0,1,1,0.0,0.0,0.0,0.0549119
1,1,0,0.0,0.0,0.0,0.13645118
0,1,1,0.0,0.0,0.0,0.11004107
1,1,1,0.0,0.0,0.0,0.097154446
1,1,0,0.0,0.0,0.0,0.031283215
1,1,1,0.0,0.0,0.0,0.011565746
0,1,1,0.0,0.0,0.0,0.00026712657
1,1,0,0.0,0.0,0.0,0.13658126
1,1,0,0.0,0.0,0.0,0.06019333
1,0,1,0.0,0.0,0.0,0.21046664
0,1,1,0.0,0.0,0.0,0.0036320004
1,1,1,0.0,0.0,0.0,0.0062446995
1,1,1,0.0,0.0,0.0,0.084720366
1,0,1,0.0,0.0,0.0,0.06268669
0,1,1,0.0,0.0,0.0,0.021690343
1,1,1,0.0,0.0,0.0,0.054164454
1,1,1,0.0,0.0,0.0,0.04547759
0,1,1,0.0,0.0,0.0,0.022377467
1,1,1,0.0,0.0,0.0,0.014723849
0,1,0,0.0,0.0,0.0,0.050059263
1,1,1,0.0,0.0,0.0,0.19884817
1,1,0,0.0,0.0,0.0,0.06488709
1,1,1,0.0,0.0,0.0,0.068988286
0,0,1,0.0,0.0,0.0,0.07440776
1,1,1,0.0,0.0,0.0,0.18578817
0,1,1,0.0,0.0,0.0,0.0047276565
0,0,0,0.0,0.0,0.0,0.0802222
0,0,1,0.0,0.0,0.0,0.060754925
0,1,1,0.0,0.0,0.0,0.04383954
1,1,1,0.0,0.0,0.0,0.11117873
1,1,1,0.0,0.0,0.0,0.107025854
0,0,1,0.0,0.0,0.0,0.032019813
1,0,0,0.0,0.0,0.0,0.15096755
1,1,1,0.0,0.0,0.0,0.05887682
0,1,1,0.0,0.0,0.0,0.0321645
1,1,0,0.0,0.0,0.0,0.052366577
0,0,1,0.0,0.0,0.0,0.10594988
1,0,1,0.0,0.0,0.0,0.045903973
1,1,0,0.0,0.0,0.0,0.048293367
0,1,0,0.0,0.0,0.0,0.004535999
1,1,1,0.0,0.0,0.0,0.010970843
0,0,0,0.0,0.0,0.0,0.09401985
1,1,1,0.0,0.0,0.0,0.07712642
1,1,1,0.0,0.0,0.0,0.22897963
1,0,1,0.0,0.0,0.0,0.042992525
0,0,1,0.0,0.0,0.0,0.07785828
1,0,1,0.0,0.0,0.0,0.042468823
1,0,1,0.0,0.0,0.0,0.031325217
1,1,1,0.0,0.0,0.0,0.024801193
0,1,1,0.0,0.0,0.0,0.04442525
1,1,1,0.0,0.0,0.0,0.012840691
0,0,1,0.0,0.0,0.0,0.11366215
1,1,0,0.0,0.0,0.0,0.14442334
1,1,0,0.0,0.0,0.0,0.016865414
1,0,1,0.0,0.0,0.0,0.058749843
1,1,1,0.0,0.0,0.0,0.05178301
0,1,0,0.0,0.0,0.0,0.004000959
1,0,1,0.0,0.0,0.0,0.0011452814
1,0,0,0.0,0.0,0.0,0.13051264
1,1,0,0.0,0.0,0.0,0.005038247
0,1,0,0.0,0.0,0.0,0.03743643
0,1,0,0.0,0.0,0.0,0.000117187126
0,1,0,0.0,0.0,0.0,0.051337123
1,1,1,0.0,0.0,0.0,0.010128507
1,1,1,0.0,0.0,0.0,0.0053182906
1,0,1,0.0,0.0,0.0,0.27245384
0,0,1,0.0,0.0,0.0,0.08074407
1,1,1,0.0,0.0,0.0,0.08751975
0,0,1,0.0,0.0,0.0,0.0006754175
1,0,1,0.0,0.0,0.0,0.055426545
1,0,0,0.0,0.0,0.0,0.117136545
1,1,1,0.0,0.0,0.0,0.037016734
1,0,1,0.0,0.0,0.0,0.06272133
1,0,1,0.0,0.0,0.0,0.0058310847
1,1,0,0.0,0.0,0.0,0.08278127
1,1,0,0.0,0.0,0.0,0.00019585583
1,1,1,0.0,0.0,0.0,0.066528715
0,0,1,0.0,0.0,0.0,0.028598797
1,1,1,0.0,0.0,0.0,0.03133551
0,1,1,0.0,0.0,0.0,0.014996743
1,1,0,0.0,0.0,0.0,0.06422614
1,1,0,0.0,0.0,0.0,0.007771564
1,1,1,0.0,0.0,0.0,0.00018287869
0,1,1,0.0,0.0,0.0,0.064325236
0,1,1,0.0,0.0,0.0,0.3314236
1,0,1,0.0,0.0,0.0,0.022827687
1,0,0,0.0,0.0,0.0,0.022173217
0,0,1,0.0,0.0,0.0,0.13379782
1,0,1,0.0,0.0,0.0,0.06254733
1,1,1,0.0,0.0,0.0,0.10537407
0,1,0,0.0,0.0,0.0,0.013504671
1,1,1,0.0,0.0,0.0,0.054908935
0,1,1,0.0,0.0,0.0,0.029279932
0,0,1,0.0,0.0,0.0,0.00018256705
1,1,1,0.0,0.0,0.0,0.046536498
1,1,1,0.0,0.0,0.0,0.0871847
1,1,1,0.0,0.0,0.0,0.021658631
1,1,1,0.0,0.0,0.0,0.07575857
0,1,1,0.0,0.0,0.0,0.14027007
1,1,1,0.0,0.0,0.0,0.07397452
0,1,0,0.0,0.0,0.0,0.07108345
1,1,1,0.0,0.0,0.0,0.020184863
0,1,1,0.0,0.0,0.0,0.078007676
1,1,1,0.0,0.0,0.0,0.093257725
0,0,0,0.0,0.0,0.0,0.047191955
1,1,0,0.0,0.0,0.0,0.069376394
0,1,1,0.0,0.0,0.0,0.031896602
1,1,1,0.0,0.0,0.0,0.02544433
1,0,0,0.0,0.0,0.0,0.16898882
1,1,1,0.0,0.0,0.0,0.04802681
0,1,0,0.0,0.0,0.0,0.033386406
1,1,0,0.0,0.0,0.0,0.005055534
1,1,1,0.0,0.0,0.0,0.1531016
0,0,1,0.0,0.0,0.0,0.13657182
0,1,0,0.0,0.0,0.0,0.23579463
0,0,0,0.0,0.0,0.0,0.009840062
1,0,1,0.0,0.0,0.0,0.02312881
1,0,1,0.0,0.0,0.0,0.13954492
1,1,1,0.0,0.0,0.0,0.010454131
1,1,1,0.0,0.0,0.0,0.032622263
1,1,0,0.0,0.0,0.0,0.064325005
1,0,0,0.0,0.0,0.0,0.0005160698
0,1,1,0.0,0.0,0.0,0.067676686
1,0,1,0.0,0.0,0.0,0.1185997
1,1,1,0.0,0.0,0.0,0.05191294
1,0,1,0.0,0.0,0.0,0.00020452237
1,1,0,0.0,0.0,0.0,0.0535849
1,1,1,0.0,0.0,0.0,0.06814115
1,0,0,0.0,0.0,0.0,0.02150659
1,1,0,0.0,0.0,0.0,0.087437116
1,0,1,0.0,0.0,0.0,0.003221403
1,1,1,0.0,0.0,0.0,0.05598943
1,1,1,0.0,0.0,0.0,0.044195548
1,1,1,0.0,0.0,0.0,0.047586907
0,0,1,0.0,0.0,0.0,0.028252807
1,1,1,0.0,0.0,0.0,0.054271378
1,0,0,0.0,0.0,0.0,0.0002003976
1,1,0,0.0,0.0,0.0,0.008991779
1,1,1,0.0,0.0,0.0,0.055647664
0,0,1,0.0,0.0,0.0,0.003256132
0,1,1,0.0,0.0,0.0,0.054275703
1,1,1,0.0,0.0,0.0,0.08046356
1,1,0,0.0,0.0,0.0,0.13769326
1,0,1,0.0,0.0,0.0,0.023640318
1,0,1,0.0,0.0,0.0,0.034926213
1,0,1,0.0,0.0,0.0,0.04429827
1,1,1,0.0,0.0,0.0,0.00021637604
1,1,1,0.0,0.0,0.0,0.033120494
0,1,1,0.0,0.0,0.0,0.024797063
0,1,1,0.0,0.0,0.0,0.010886698
1,1,1,0.0,0.0,0.0,0.030303234
1,0,0,0.0,0.0,0.0,0.04267974
0,1,1,0.0,0.0,0.0,0.026032217
1,0,1,0.0,0.0,0.0,0.036009148
1,0,1,0.0,0.0,0.0,0.04009931
1,1,1,0.0,0.0,0.0,0.0070718434
1,1,0,0.0,0.0,0.0,0.022146164
1,1,1,0.0,0.0,0.0,0.074831754
1,1,1,0.0,0.0,0.0,0.07306194
0,1,1,0.0,0.0,0.0,0.012355327
1,1,1,0.0,0.0,0.0,0.026808213
1,1,0,0.0,0.0,0.0,0.024452634
0,1,0,0.0,0.0,0.0,0.044257574
1,1,1,0.0,0.0,0.0,0.040874634
1,1,1,0.0,0.0,0.0,0.05968108
1,0,1,0.0,0.0,0.0,0.0005637235
1,0,1,0.0,0.0,0.0,0.14436619
1,1,1,0.0,0.0,0.0,0.105220385
0,0,1,0.0,0.0,0.0,0.10337487
0,1,0,0.0,0.0,0.0,0.027173614
1,1,1,0.0,0.0,0.0,0.03506681
0,1,1,0.0,0.0,0.0,0.04376405
1,1,0,0.0,0.0,0.0,0.027622975
1,0,1,0.0,0.0,0.0,0.00017979916
1,1,1,0.0,0.0,0.0,0.06591724
1,1,1,0.0,0.0,0.0,0.027017178
0,1,1,0.0,0.0,0.0,0.13407893
0,0,1,0.0,0.0,0.0,0.09432442
1,1,1,0.0,0.0,0.0,0.006040534
1,0,1,0.0,0.0,0.0,0.03150569
0,1,1,0.0,0.0,0.0,0.04577885
1,1,1,0.0,0.0,0.0,0.060872708
0,1,1,0.0,0.0,0.0,0.06088412
1,1,1,0.0,0.0,0.0,0.09166155
1,1,1,0.0,0.0,0.0,0.0065194936
1,0,1,0.0,0.0,0.0,0.032384325
1,1,1,0.0,0.0,0.0,0.06381062
0,1,1,0.0,0.0,0.0,0.022210782
1,0,0,0.0,0.0,0.0,0.004366246
1,1,1,0.0,0.0,0.0,0.029818004
1,1,1,0.0,0.0,0.0,0.08634969
0,1,0,0.0,0.0,0.0,0.044655763
0,1,0,0.0,0.0,0.0,0.08281326
0,0,0,0.0,0.0,0.0,0.04990178
0,1,1,0.0,0.0,0.0,0.13498618
0,1,1,0.0,0.0,0.0,0.00017819485
1,1,1,0.0,0.0,0.0,0.024388865
1,0,0,0.0,0.0,0.0,0.099389255
1,1,1,0.0,0.0,0.0,0.055226747
0,0,1,0.0,0.0,0.0,0.008434667
1,1,1,0.0,0.0,0.0,0.008885783
1,1,1,0.0,0.0,0.0,0.08968776
1,0,1,0.0,0.0,0.0,0.006052289
1,1,1,0.0,0.0,0.0,0.018591803
0,1,0,0.0,0.0,0.0,0.02020886
0,1,0,0.0,0.0,0.0,0.031216122
1,1,0,0.0,0.0,0.0,0.10933462
1,1,1,0.0,0.0,0.0,0.0877613
0,1,0,0.0,0.0,0.0,0.08806532
1,1,1,0.0,0.0,0.0,0.0047003087
1,1,0,0.0,0.0,0.0,0.038044874
0,1,1,0.0,0.0,0.0,0.048215214
0,0,0,0.0,0.0,0.0,0.00019089204
1,1,1,0.0,0.0,0.0,0.023393298
1,1,1,0.0,0.0,0.0,0.033598464
1,1,1,0.0,0.0,0.0,0.090084456
1,1,1,0.0,0.0,0.0,0.034130156
1,1,0,0.0,0.0,0.0,0.10320611
1,1,1,0.0,0.0,0.0,0.0071526486
0,1,1,0.0,0.0,0.0,0.03700354
0,0,0,0.0,0.0,0.0,0.19884773
0,1,1,0.0,0.0,0.0,0.04002949
1,1,1,0.0,0.0,0.0,0.12020717
1,1,1,0.0,0.0,0.0,0.05271746
1,1,1,0.0,0.0,0.0,0.05162334
0,0,1,0.0,0.0,0.0,0.069251746
1,0,1,0.0,0.0,0.0,0.008453062
1,0,1,0.0,0.0,0.0,0.042730022
1,1,1,0.0,0.0,0.0,0.012640468
1,1,1,0.0,0.0,0.0,0.05257772
1,1,1,0.0,0.0,0.0,0.05048299
1,1,0,0.0,0.0,0.0,0.21427967
0,0,1,0.0,0.0,0.0,0.09501066
1,0,1,0.0,0.0,0.0,0.018764418
1,1,1,0.0,0.0,0.0,0.078887336
1,1,0,0.0,0.0,0.0,0.005968703
1,1,1,0.0,0.0,0.0,0.09688484
0,0,1,0.0,0.0,0.0,0.05639242
1,0,0,0.0,0.0,0.0,0.038908534
1,1,1,0.0,0.0,0.0,0.012708601
0,0,0,0.0,0.0,0.0,0.09037205
1,1,1,0.0,0.0,0.0,0.04842765
1,0,1,0.0,0.0,0.0,0.006660602
1,1,0,0.0,0.0,0.0,0.054153215
0,0,1,0.0,0.0,0.0,0.062988974
1,0,1,0.0,0.0,0.0,0.031437017
0,0,0,0.0,0.0,0.0,0.018347813
1,1,1,0.0,0.0,0.0,0.022020308
0,1,0,0.0,0.0,0.0,0.0010405075
0,0,0,0.0,0.0,0.0,0.00019336503
0,0,1,0.0,0.0,0.0,0.0330998
1,1,1,0.0,0.0,0.0,0.023258226
1,0,0,0.0,0.0,0.0,0.06345158
1,1,1,0.0,0.0,0.0,0.08089206
0,1,1,0.0,0.0,0.0,0.03976587
0,1,1,0.0,0.0,0.0,0.037271
0,1,1,0.0,0.0,0.0,0.004398255
1,1,1,0.0,0.0,0.0,0.007197853
0,1,1,0.0,0.0,0.0,0.036227383
1,1,1,0.0,0.0,0.0,0.0890788
0,1,0,0.0,0.0,0.0,0.08004286
1,1,1,0.0,0.0,0.0,0.14427057
1,0,0,0.0,0.0,0.0,0.036024712
0,1,1,0.0,0.0,0.0,0.032945603
1,1,1,0.0,0.0,0.0,0.017095592
0,0,0,0.0,0.0,0.0,0.00023865764
1,0,1,0.0,0.0,0.0,0.08934301
1,1,1,0.0,0.0,0.0,0.01771469
0,1,1,0.0,0.0,0.0,0.055905838
0,1,1,0.0,0.0,0.0,0.016837656
1,1,1,0.0,0.0,0.0,0.12023217
0,1,1,0.0,0.0,0.0,0.018921347
1,1,1,0.0,0.0,0.0,0.00024511953
1,0,0,0.0,0.0,0.0,0.07324301
0,1,0,0.0,0.0,0.0,0.026953664
0,1,1,0.0,0.0,0.0,0.032828327
1,0,1,0.0,0.0,0.0,0.06756327
0,0,0,0.0,0.0,0.0,0.00019775877
1,0,1,0.0,0.0,0.0,0.030551733
0,1,1,0.0,0.0,0.0,0.02813387
1,0,1,0.0,0.0,0.0,0.022665707
1,1,0,0.0,0.0,0.0,0.020247383
1,1,1,0.0,0.0,0.0,0.005495918
0,1,1,0.0,0.0,0.0,0.0230548
0,1,1,0.0,0.0,0.0,0.1178975
1,0,1,0.0,0.0,0.0,0.01436586
0,0,1,0.0,0.0,0.0,0.015745837
1,1,0,0.0,0.0,0.0,0.04971066
0,1,0,0.0,0.0,0.0,0.078946136
1,0,1,0.0,0.0,0.0,0.029176561
1,1,0,0.0,0.0,0.0,0.0626955
1,1,1,0.0,0.0,0.0,0.116084956
0,0,1,0.0,0.0,0.0,0.10221288
0,0,0,0.0,0.0,0.0,0.107801646
1,1,1,0.0,0.0,0.0,0.062273107
0,0,1,0.0,0.0,0.0,0.06814205
0,1,1,0.0,0.0,0.0,0.022284655
0,0,1,0.0,0.0,0.0,0.07789692
1,1,1,0.0,0.0,0.0,0.041102353
0,1,1,0.0,0.0,0.0,0.06687675
1,0,1,0.0,0.0,0.0,0.035645027
1,1,0,0.0,0.0,0.0,0.00627978
0,1,0,0.0,0.0,0.0,0.030949753
0,0,1,0.0,0.0,0.0,0.15871648
0,1,1,0.0,0.0,0.0,0.040460974
0,1,1,0.0,0.0,0.0,0.010481188
0,0,1,0.0,0.0,0.0,0.022838747
1,1,0,0.0,0.0,0.0,0.074743636
