gender_gt,income_gt,education_gt,gender_pred,income_pred,education_pred,MSE_Loss
1,1,1,0.0,0.0,0.0,0.032076363
0,1,1,0.0,0.0,0.0,0.07390332
0,1,1,0.0,0.0,0.0,0.050324522
1,0,1,0.0,0.0,0.0,0.036701832
1,1,0,0.0,0.0,0.0,0.022737144
1,1,0,0.0,0.0,0.0,0.003659262
1,0,1,0.0,0.0,0.0,0.100081876
0,0,1,0.0,0.0,0.0,0.02606147
1,1,1,0.0,0.0,0.0,0.012277437
1,0,0,0.0,0.0,0.0,0.04017629
0,0,1,0.0,0.0,0.0,0.045665078
0,1,1,0.0,0.0,0.0,0.01795467
1,1,1,0.0,0.0,0.0,0.02508309
1,1,1,0.0,0.0,0.0,0.0043106116
0,1,0,0.0,0.0,0.0,0.016449522
1,0,1,0.0,0.0,0.0,0.05130649
1,0,1,0.0,0.0,0.0,0.013431784
1,1,0,0.0,0.0,0.0,0.09468601
0,1,0,0.0,0.0,0.0,0.004262303
0,0,0,0.0,0.0,0.0,0.004414022
0,0,0,0.0,0.0,0.0,0.0038183169
0,0,0,0.0,0.0,0.0,0.03148255
1,1,1,0.0,0.0,0.0,0.027309548
0,1,1,0.0,0.0,0.0,0.0001322327
0,0,0,0.0,0.0,0.0,6.7270375e-05
1,1,0,0.0,0.0,0.0,0.0036308938
0,0,1,0.0,0.0,0.0,0.031651534
0,0,1,0.0,0.0,0.0,0.036963418
1,1,1,0.0,0.0,0.0,0.16826555
1,1,1,0.0,0.0,0.0,0.006336749
0,1,1,0.0,0.0,0.0,0.024435502
1,1,0,0.0,0.0,0.0,0.06578347
0,0,1,0.0,0.0,0.0,0.04589297
0,1,0,0.0,0.0,0.0,0.003962625
1,1,0,0.0,0.0,0.0,0.09857299
0,1,1,0.0,0.0,0.0,0.01700856
0,0,1,0.0,0.0,0.0,0.06745964
1,0,0,0.0,0.0,0.0,0.12568937
0,0,1,0.0,0.0,0.0,0.011340059
1,1,1,0.0,0.0,0.0,0.1443279
1,1,0,0.0,0.0,0.0,0.071928084
0,1,0,0.0,0.0,0.0,0.0007464015
0,0,0,0.0,0.0,0.0,0.06623743
0,0,0,0.0,0.0,0.0,0.010635066
0,1,1,0.0,0.0,0.0,0.13371481
1,0,0,0.0,0.0,0.0,0.028946541
0,0,0,0.0,0.0,0.0,0.03503605
1,0,1,0.0,0.0,0.0,4.17139e-05
0,1,0,0.0,0.0,0.0,0.045327436
0,0,1,0.0,0.0,0.0,0.019899756
0,0,1,0.0,0.0,0.0,0.0043447516
0,0,1,0.0,0.0,0.0,0.04960663
0,0,0,0.0,0.0,0.0,0.04194365
0,1,1,0.0,0.0,0.0,0.031240547
1,1,0,0.0,0.0,0.0,0.046485916
0,1,0,0.0,0.0,0.0,0.015627762
1,0,1,0.0,0.0,0.0,0.06558116
1,1,1,0.0,0.0,0.0,0.07933098
1,0,1,0.0,0.0,0.0,0.14326553
0,1,1,0.0,0.0,0.0,0.023269277
0,0,1,0.0,0.0,0.0,0.007183234
0,1,1,0.0,0.0,0.0,0.0054681795
1,0,0,0.0,0.0,0.0,0.0043035457
1,1,1,0.0,0.0,0.0,3.105034e-05
0,0,1,0.0,0.0,0.0,0.08076667
0,1,1,0.0,0.0,0.0,0.08141596
1,0,0,0.0,0.0,0.0,0.0028577643
1,0,1,0.0,0.0,0.0,0.0057878117
0,1,0,0.0,0.0,0.0,0.0091331
0,1,1,0.0,0.0,0.0,0.03434306
0,0,1,0.0,0.0,0.0,0.0013505691
0,0,1,0.0,0.0,0.0,0.0015047833
1,1,1,0.0,0.0,0.0,0.003758454
0,0,0,0.0,0.0,0.0,0.0044399654
0,0,1,0.0,0.0,0.0,0.014653415
0,1,0,0.0,0.0,0.0,0.006459217
0,1,0,0.0,0.0,0.0,0.058042035
0,0,1,0.0,0.0,0.0,0.04098627
0,1,1,0.0,0.0,0.0,4.105328e-05
0,0,1,0.0,0.0,0.0,0.06764588
0,0,1,0.0,0.0,0.0,0.016799014
0,0,0,0.0,0.0,0.0,0.049714934
0,0,1,0.0,0.0,0.0,0.004345208
0,0,1,0.0,0.0,0.0,0.023544854
1,1,1,0.0,0.0,0.0,0.011534249
1,0,1,0.0,0.0,0.0,0.119366825
0,0,1,0.0,0.0,0.0,0.055364013
1,0,1,0.0,0.0,0.0,0.052634273
0,1,1,0.0,0.0,0.0,0.050632797
0,1,0,0.0,0.0,0.0,0.05708834
1,0,1,0.0,0.0,0.0,0.16287509
1,0,1,0.0,0.0,0.0,6.293257e-05
1,1,1,0.0,0.0,0.0,0.09345202
0,0,1,0.0,0.0,0.0,0.06943023
0,0,1,0.0,0.0,0.0,0.02349588
1,0,0,0.0,0.0,0.0,0.038226083
1,0,0,0.0,0.0,0.0,0.004319166
0,0,0,0.0,0.0,0.0,0.09244704
0,1,1,0.0,0.0,0.0,0.021730449
0,1,1,0.0,0.0,0.0,0.09269203
0,1,0,0.0,0.0,0.0,0.078729965
0,1,1,0.0,0.0,0.0,0.0037478632
1,0,1,0.0,0.0,0.0,0.07149947
0,1,1,0.0,0.0,0.0,0.037624076
0,0,1,0.0,0.0,0.0,0.10642843
0,1,1,0.0,0.0,0.0,0.025739148
0,0,0,0.0,0.0,0.0,0.083217815
0,0,1,0.0,0.0,0.0,0.009149009
0,0,0,0.0,0.0,0.0,0.15282103
1,1,1,0.0,0.0,0.0,0.020383922
1,1,1,0.0,0.0,0.0,8.186649e-05
1,0,1,0.0,0.0,0.0,0.0044215163
0,0,1,0.0,0.0,0.0,0.004386087
1,0,0,0.0,0.0,0.0,0.06440729
0,1,1,0.0,0.0,0.0,0.017355777
0,0,1,0.0,0.0,0.0,0.035377897
1,1,1,0.0,0.0,0.0,0.030514939
1,0,0,0.0,0.0,0.0,0.09259508
0,0,1,0.0,0.0,0.0,0.08679391
1,0,0,0.0,0.0,0.0,0.0041536917
1,1,1,0.0,0.0,0.0,0.036539547
0,1,1,0.0,0.0,0.0,0.005698973
0,0,0,0.0,0.0,0.0,0.021594992
0,1,0,0.0,0.0,0.0,0.053218942
0,1,1,0.0,0.0,0.0,0.094161555
1,1,1,0.0,0.0,0.0,0.0064268587
0,1,1,0.0,0.0,0.0,0.10632391
0,0,1,0.0,0.0,0.0,0.016593272
0,0,0,0.0,0.0,0.0,0.12315915
1,1,0,0.0,0.0,0.0,0.055030793
0,1,1,0.0,0.0,0.0,0.028654769
0,1,1,0.0,0.0,0.0,0.013096291
0,1,1,0.0,0.0,0.0,0.0149453785
0,0,1,0.0,0.0,0.0,0.0042669005
0,0,0,0.0,0.0,0.0,0.20554018
0,1,1,0.0,0.0,0.0,0.020499036
0,0,0,0.0,0.0,0.0,2.7238366e-05
1,0,0,0.0,0.0,0.0,0.05965483
0,1,1,0.0,0.0,0.0,0.065410994
0,0,1,0.0,0.0,0.0,0.013438419
1,0,1,0.0,0.0,0.0,0.03293111
0,0,1,0.0,0.0,0.0,0.10130896
0,1,0,0.0,0.0,0.0,0.001817126
1,1,1,0.0,0.0,0.0,0.0399987
0,1,1,0.0,0.0,0.0,0.002272313
0,0,0,0.0,0.0,0.0,3.2700307e-05
1,0,1,0.0,0.0,0.0,0.012227672
0,0,0,0.0,0.0,0.0,0.06354207
0,0,1,0.0,0.0,0.0,0.0082385335
0,1,1,0.0,0.0,0.0,4.7351896e-05
1,0,0,0.0,0.0,0.0,0.0045036376
0,0,1,0.0,0.0,0.0,0.0112888785
1,0,1,0.0,0.0,0.0,0.06662995
0,1,1,0.0,0.0,0.0,0.00036086683
0,1,1,0.0,0.0,0.0,0.054082654
0,0,1,0.0,0.0,0.0,4.518794e-05
0,0,0,0.0,0.0,0.0,0.030306742
1,1,1,0.0,0.0,0.0,0.052308492
1,0,1,0.0,0.0,0.0,0.2566081
0,1,1,0.0,0.0,0.0,0.091674395
0,0,1,0.0,0.0,0.0,0.04337246
1,0,1,0.0,0.0,0.0,0.043871474
1,0,1,0.0,0.0,0.0,3.8757953e-05
1,1,0,0.0,0.0,0.0,0.033210292
0,0,0,0.0,0.0,0.0,0.0005258933
1,0,0,0.0,0.0,0.0,0.042627964
1,0,0,0.0,0.0,0.0,0.022721957
0,1,1,0.0,0.0,0.0,0.032370456
0,0,1,0.0,0.0,0.0,0.0038124593
0,0,1,0.0,0.0,0.0,2.4794643e-05
0,1,1,0.0,0.0,0.0,0.008631182
1,1,1,0.0,0.0,0.0,0.013885076
0,0,0,0.0,0.0,0.0,0.01249498
1,0,0,0.0,0.0,0.0,0.014209167
0,0,1,0.0,0.0,0.0,0.0034948268
0,0,1,0.0,0.0,0.0,0.020758193
0,0,0,0.0,0.0,0.0,0.02149
0,1,1,0.0,0.0,0.0,0.057039175
0,1,0,0.0,0.0,0.0,0.15127365
1,0,0,0.0,0.0,0.0,0.04170494
0,0,0,0.0,0.0,0.0,0.12214139
0,0,0,0.0,0.0,0.0,0.0062973555
0,0,1,0.0,0.0,0.0,0.00012274088
0,0,1,0.0,0.0,0.0,0.28595784
0,0,0,0.0,0.0,0.0,0.03173953
0,0,1,0.0,0.0,0.0,0.14685296
0,0,0,0.0,0.0,0.0,0.058532584
1,1,0,0.0,0.0,0.0,0.06558539
0,1,0,0.0,0.0,0.0,0.012801517
1,0,1,0.0,0.0,0.0,0.0033438704
0,1,0,0.0,0.0,0.0,2.4119548e-05
0,1,0,0.0,0.0,0.0,0.0183239
1,0,0,0.0,0.0,0.0,2.52731e-05
0,1,1,0.0,0.0,0.0,0.1768297
0,1,0,0.0,0.0,0.0,0.0054297633
0,0,1,0.0,0.0,0.0,0.06251452
1,1,1,0.0,0.0,0.0,0.0071743093
0,1,1,0.0,0.0,0.0,0.051682435
0,0,0,0.0,0.0,0.0,0.09966601
0,1,1,0.0,0.0,0.0,0.09316145
0,1,1,0.0,0.0,0.0,0.061438333
1,0,1,0.0,0.0,0.0,0.004624214
0,0,0,0.0,0.0,0.0,0.025343375
0,1,1,0.0,0.0,0.0,0.015193708
0,0,1,0.0,0.0,0.0,0.0019708946
0,1,0,0.0,0.0,0.0,0.0029492546
1,0,1,0.0,0.0,0.0,0.15072091
0,1,0,0.0,0.0,0.0,0.06553288
0,1,1,0.0,0.0,0.0,0.044587158
0,1,1,0.0,0.0,0.0,0.12802094
0,1,1,0.0,0.0,0.0,0.06309083
1,0,0,0.0,0.0,0.0,0.0044115805
0,0,1,0.0,0.0,0.0,0.0043232064
0,1,0,0.0,0.0,0.0,0.03091794
1,0,1,0.0,0.0,0.0,0.07733196
1,0,0,0.0,0.0,0.0,0.0045742826
1,0,1,0.0,0.0,0.0,0.047419604
0,0,1,0.0,0.0,0.0,0.0019328161
0,0,0,0.0,0.0,0.0,0.025970304
0,0,1,0.0,0.0,0.0,0.0041827904
1,1,1,0.0,0.0,0.0,0.14714715
1,1,1,0.0,0.0,0.0,0.021387508
0,1,1,0.0,0.0,0.0,0.03251191
0,0,1,0.0,0.0,0.0,0.00436332
1,0,0,0.0,0.0,0.0,0.020912398
0,0,1,0.0,0.0,0.0,0.045476586
1,1,0,0.0,0.0,0.0,0.0038316143
0,1,0,0.0,0.0,0.0,0.0032284674
0,1,0,0.0,0.0,0.0,0.0018251794
0,1,1,0.0,0.0,0.0,0.03069917
0,0,0,0.0,0.0,0.0,0.052738797
0,1,1,0.0,0.0,0.0,0.06816134
0,0,1,0.0,0.0,0.0,0.039000105
0,0,0,0.0,0.0,0.0,0.06710247
0,1,1,0.0,0.0,0.0,0.0034803716
0,0,0,0.0,0.0,0.0,0.023814488
0,1,1,0.0,0.0,0.0,0.036589954
0,1,1,0.0,0.0,0.0,0.051894177
1,0,1,0.0,0.0,0.0,0.065824606
0,1,1,0.0,0.0,0.0,0.020136856
1,1,1,0.0,0.0,0.0,0.10809124
0,0,1,0.0,0.0,0.0,0.14527696
1,0,1,0.0,0.0,0.0,0.03696924
0,1,1,0.0,0.0,0.0,0.032574777
1,1,0,0.0,0.0,0.0,0.10722805
0,0,0,0.0,0.0,0.0,0.011715978
0,0,0,0.0,0.0,0.0,0.0036009764
0,1,1,0.0,0.0,0.0,0.08676086
0,0,1,0.0,0.0,0.0,3.7265207e-05
0,0,1,0.0,0.0,0.0,0.012218421
1,1,1,0.0,0.0,0.0,0.04250106
0,0,1,0.0,0.0,0.0,0.004421492
0,0,1,0.0,0.0,0.0,0.01570823
1,1,0,0.0,0.0,0.0,0.01992416
0,0,0,0.0,0.0,0.0,0.04180816
0,0,0,0.0,0.0,0.0,0.082389146
0,1,0,0.0,0.0,0.0,0.0044771885
1,0,1,0.0,0.0,0.0,0.15087634
1,1,1,0.0,0.0,0.0,0.021472974
0,1,1,0.0,0.0,0.0,0.0015259557
1,0,1,0.0,0.0,0.0,0.00045467363
1,1,1,0.0,0.0,0.0,9.1904876e-05
0,1,1,0.0,0.0,0.0,0.0043594204
0,0,0,0.0,0.0,0.0,0.03759728
1,1,1,0.0,0.0,0.0,0.012876063
0,1,1,0.0,0.0,0.0,0.023524668
0,0,1,0.0,0.0,0.0,0.05373808
0,0,0,0.0,0.0,0.0,0.0034911523
0,1,0,0.0,0.0,0.0,0.011490229
1,1,1,0.0,0.0,0.0,0.018789774
0,0,1,0.0,0.0,0.0,0.004430032
0,1,0,0.0,0.0,0.0,0.017995391
0,0,1,0.0,0.0,0.0,0.028894328
0,1,0,0.0,0.0,0.0,0.22436722
0,0,1,0.0,0.0,0.0,0.0009417995
0,0,1,0.0,0.0,0.0,0.035805747
1,0,0,0.0,0.0,0.0,0.080866985
0,0,1,0.0,0.0,0.0,2.2601238e-05
0,1,1,0.0,0.0,0.0,0.00038652125
0,1,0,0.0,0.0,0.0,0.0936744
1,0,1,0.0,0.0,0.0,0.009114382
0,1,0,0.0,0.0,0.0,0.007597533
0,0,1,0.0,0.0,0.0,0.1235902
1,0,0,0.0,0.0,0.0,0.06951978
0,1,0,0.0,0.0,0.0,0.079608515
1,0,1,0.0,0.0,0.0,0.06756976
0,0,1,0.0,0.0,0.0,0.06692198
1,0,1,0.0,0.0,0.0,0.06531793
1,0,1,0.0,0.0,0.0,0.0011401135
0,0,0,0.0,0.0,0.0,0.0041389917
0,0,0,0.0,0.0,0.0,0.060776144
0,1,1,0.0,0.0,0.0,0.0006527892
0,0,0,0.0,0.0,0.0,0.05962198
0,1,0,0.0,0.0,0.0,0.2562814
0,1,0,0.0,0.0,0.0,0.003244808
1,0,0,0.0,0.0,0.0,0.07012397
0,1,1,0.0,0.0,0.0,0.06580856
1,0,1,0.0,0.0,0.0,0.0035080633
0,1,0,0.0,0.0,0.0,0.012287103
0,0,0,0.0,0.0,0.0,0.021507926
0,1,1,0.0,0.0,0.0,0.019937161
0,0,1,0.0,0.0,0.0,0.021562697
0,1,0,0.0,0.0,0.0,0.023005879
1,0,0,0.0,0.0,0.0,0.038544554
0,0,1,0.0,0.0,0.0,0.1411567
0,1,1,0.0,0.0,0.0,0.008045373
0,1,1,0.0,0.0,0.0,2.9106392e-05
1,1,0,0.0,0.0,0.0,0.028733643
0,0,1,0.0,0.0,0.0,0.12575902
1,0,1,0.0,0.0,0.0,0.027890258
1,1,0,0.0,0.0,0.0,0.025456341
1,1,0,0.0,0.0,0.0,0.009318853
1,0,1,0.0,0.0,0.0,0.06559908
0,0,0,0.0,0.0,0.0,0.051412415
0,1,1,0.0,0.0,0.0,0.0042462484
0,0,0,0.0,0.0,0.0,0.12403855
0,0,0,0.0,0.0,0.0,0.058950935
0,1,1,0.0,0.0,0.0,0.16259775
0,0,0,0.0,0.0,0.0,0.03669555
1,0,1,0.0,0.0,0.0,0.018774478
0,0,1,0.0,0.0,0.0,0.036270477
0,0,0,0.0,0.0,0.0,0.04020986
1,0,1,0.0,0.0,0.0,0.05612144
1,1,1,0.0,0.0,0.0,0.0035541449
0,0,1,0.0,0.0,0.0,0.034519304
0,0,1,0.0,0.0,0.0,0.07749497
0,0,1,0.0,0.0,0.0,0.07706668
0,1,1,0.0,0.0,0.0,0.026104322
0,0,0,0.0,0.0,0.0,0.06202679
0,1,1,0.0,0.0,0.0,0.06578524
0,0,1,0.0,0.0,0.0,0.0043869405
1,0,1,0.0,0.0,0.0,0.091471404
1,0,1,0.0,0.0,0.0,0.0035936686
0,0,1,0.0,0.0,0.0,0.035465237
0,1,1,0.0,0.0,0.0,0.015640948
0,0,0,0.0,0.0,0.0,8.5897016e-05
1,1,0,0.0,0.0,0.0,0.017060976
0,0,0,0.0,0.0,0.0,0.0049974695
1,1,1,0.0,0.0,0.0,0.030652128
0,1,0,0.0,0.0,0.0,0.011261556
0,1,1,0.0,0.0,0.0,5.404502e-05
0,0,1,0.0,0.0,0.0,0.033153247
1,1,1,0.0,0.0,0.0,0.06509017
0,0,0,0.0,0.0,0.0,0.004511521
0,0,0,0.0,0.0,0.0,0.16631263
1,1,1,0.0,0.0,0.0,0.001927476
1,0,1,0.0,0.0,0.0,0.10007711
1,1,0,0.0,0.0,0.0,0.001990367
0,1,1,0.0,0.0,0.0,0.0043259338
0,0,1,0.0,0.0,0.0,0.0018727353
0,0,0,0.0,0.0,0.0,0.009303265
0,0,0,0.0,0.0,0.0,0.027963802
0,0,1,0.0,0.0,0.0,0.017433867
0,0,0,0.0,0.0,0.0,0.15324199
1,0,1,0.0,0.0,0.0,0.017814057
0,1,0,0.0,0.0,0.0,0.08282168
0,1,1,0.0,0.0,0.0,0.01055272
0,1,0,0.0,0.0,0.0,0.014971292
0,0,1,0.0,0.0,0.0,0.0044607217
0,0,1,0.0,0.0,0.0,0.02445536
1,1,0,0.0,0.0,0.0,0.064509526
0,0,0,0.0,0.0,0.0,0.07146652
1,0,0,0.0,0.0,0.0,0.12530911
0,1,0,0.0,0.0,0.0,0.10009959
0,0,1,0.0,0.0,0.0,0.102124326
1,1,0,0.0,0.0,0.0,0.025200495
1,1,0,0.0,0.0,0.0,3.9770777e-05
1,1,1,0.0,0.0,0.0,0.004266285
